fill_na,Sim_Metric,Components,k_neighboors,mae_test,mse_test,elapsed_time
mean,euclidean,373.0,37.0,1.340134311813574,1.1377863669958161,0.2657620906829834
mean,euclidean,373.0,52.0,1.4137531906615264,1.1660910520361254,0.3150770664215088
mean,euclidean,373.0,72.0,1.4913963269105373,1.1930449910716738,0.37128710746765137
mean,euclidean,373.0,100.0,1.5821650011770492,1.2192891949522788,0.44143104553222656
mean,euclidean,611.0,1.0,1.3576890257935716,1.1809266925760626,0.16234993934631348
mean,euclidean,611.0,2.0,1.1722186439168525,1.0750102082736066,0.16249871253967285
mean,euclidean,611.0,3.0,1.1345301743162826,1.0683083033921374,0.1617429256439209
mean,euclidean,611.0,4.0,1.1296291647143784,1.0674119313387358,0.18077397346496582
mean,euclidean,611.0,5.0,1.1310930773978058,1.076372570964251,0.1759958267211914
mean,euclidean,611.0,7.0,1.1364063905795079,1.07047053968323,0.1793808937072754
mean,euclidean,611.0,10.0,1.1533150173074307,1.0866216454521296,0.1846332550048828
mean,euclidean,611.0,14.0,1.173579684443181,1.0940248834868045,0.19979310035705566
mean,euclidean,611.0,19.0,1.2012229724950394,1.1058689136265039,0.21369409561157227
mean,euclidean,611.0,27.0,1.2518111616624303,1.1204573503357524,0.24122118949890137
mean,euclidean,611.0,37.0,1.3030626648340193,1.129333639634213,0.26833415031433105
mean,euclidean,611.0,52.0,1.378829809222514,1.155270137742184,0.31844592094421387
mean,euclidean,611.0,72.0,1.4635467845548278,1.1838082120816005,0.3758831024169922
mean,euclidean,611.0,100.0,1.5531103279492426,1.2256981533083686,0.4500751495361328
mean,euclidean,1000.0,1.0,1.2426669106910768,1.144192094852112,0.2280259132385254
mean,euclidean,1000.0,2.0,1.1354506081584432,1.082353379020105,0.21689915657043457
mean,euclidean,1000.0,3.0,1.1099387728871428,1.0535334179884677,0.22278571128845215
mean,euclidean,1000.0,4.0,1.0862896232574748,1.053123412619818,0.23195576667785645
mean,euclidean,1000.0,5.0,1.0833296620183859,1.0556264840032066,0.26378798484802246
mean,euclidean,1000.0,7.0,1.0828243898660976,1.0576871973635782,0.26282405853271484
mean,euclidean,1000.0,10.0,1.0904858822716363,1.0589258982158243,0.2352750301361084
mean,euclidean,1000.0,14.0,1.1116496192805527,1.0708875800914235,0.21736502647399902
mean,euclidean,1000.0,19.0,1.1355121549615639,1.07807041125977,0.2268369197845459
mean,euclidean,1000.0,27.0,1.1703805121896074,1.0914586337761623,0.2571702003479004
mean,euclidean,1000.0,37.0,1.2142499329227017,1.1002047722788524,0.28807878494262695
mean,euclidean,1000.0,52.0,1.2628740876912405,1.1131259937048366,0.3473227024078369
mean,euclidean,1000.0,72.0,1.323928949095861,1.13210183535316,0.5962440967559814
mean,euclidean,1000.0,100.0,1.387147196705739,1.1579629164621268,0.4865741729736328
mean,cosine,1.0,1.0,1.128439517498741,1.0483560191851446,0.19430184364318848
mean,cosine,1.0,2.0,1.0464096635748283,1.0154862123941102,0.1902599334716797
mean,cosine,1.0,3.0,1.0182896022116323,1.0006965065324573,0.19768023490905762
mean,cosine,1.0,4.0,1.0040618833561603,0.9937054835421203,0.19428706169128418
mean,cosine,1.0,5.0,0.9957348181194705,0.9895075521378706,0.1985311508178711
mean,cosine,1.0,7.0,0.9858465854882752,0.9853999580319005,0.21943998336791992
mean,cosine,1.0,10.0,0.9786108090302278,0.9820814810469712,0.2312150001525879
mean,cosine,1.0,14.0,0.973395642190258,0.978753088970706,0.21008586883544922
mean,cosine,1.0,19.0,0.9702280501985616,0.9780843076934705,0.2402968406677246
mean,cosine,1.0,27.0,0.9694063975033427,0.9773918976269872,0.28279900550842285
mean,cosine,1.0,37.0,0.9674848491553354,0.9762643586302848,0.3736870288848877
mean,cosine,1.0,52.0,0.9663948056315272,0.9763535514694316,0.6065621376037598
mean,cosine,1.0,72.0,0.9651949647656757,0.9758536692844763,0.5528199672698975
mean,cosine,1.0,100.0,0.9638552205219316,0.9752548686382359,0.5712268352508545
mean,cosine,2.0,1.0,1.177132607633891,1.0764109704709408,0.1354351043701172
mean,cosine,2.0,2.0,1.0503456000975233,1.0137806018750097,0.1378030776977539
mean,cosine,2.0,3.0,1.009559882772227,0.9973004703647051,0.14075326919555664
mean,cosine,2.0,4.0,0.9894512148495274,0.989837161134971,0.14802789688110352
mean,cosine,2.0,5.0,0.9786720998868539,0.9836054097455856,0.16417193412780762
mean,cosine,2.0,7.0,0.9641587172100625,0.9756882644358349,0.15916109085083008
mean,cosine,2.0,10.0,0.9566060918662427,0.9717961820388296,0.16679787635803223
mean,cosine,2.0,14.0,0.9514231644605943,0.9686470964567649,0.18120718002319336
mean,cosine,2.0,19.0,0.9496772334186682,0.967622663233864,0.19411897659301758
mean,cosine,2.0,27.0,0.9492619755060325,0.9675067142476883,0.22283387184143066
mean,cosine,2.0,37.0,0.9499962106137879,0.9673981662407222,0.25105977058410645
mean,cosine,2.0,52.0,0.9519953841200707,0.9680971422272339,0.2903296947479248
mean,cosine,2.0,72.0,0.9547407125900962,0.9691805723259725,0.37310314178466797
mean,cosine,2.0,100.0,0.9577077492815516,0.9709319482148928,0.6314060688018799
mean,cosine,3.0,1.0,1.151739046717585,1.0668511814070283,0.13863611221313477
mean,cosine,3.0,2.0,1.0318147589052622,1.0154731577642517,0.15136504173278809
mean,cosine,3.0,3.0,0.9933500500558784,0.995104891625192,0.15700912475585938
mean,cosine,3.0,4.0,0.9762411005168005,0.9871705669435511,0.17015719413757324
mean,cosine,3.0,5.0,0.9672010011715116,0.9819921954735937,0.15273809432983398
mean,cosine,3.0,7.0,0.9561568979914608,0.9759635160004907,0.15996503829956055
mean,cosine,3.0,10.0,0.9484311871918342,0.9722937510098608,0.16216492652893066
mean,cosine,3.0,14.0,0.9443988540323117,0.9694507778009807,0.1856679916381836
mean,cosine,3.0,19.0,0.942474608340904,0.9686186827472221,0.20127201080322266
mean,cosine,3.0,27.0,0.9423871103069213,0.9683653571292388,0.22475790977478027
mean,cosine,3.0,37.0,0.9434211680811577,0.9686098466811806,0.26227903366088867
mean,cosine,3.0,52.0,0.94576958413227,0.9698701048046131,0.31048083305358887
mean,cosine,3.0,72.0,0.9483884382984211,0.9710374208634888,0.3694789409637451
mean,cosine,3.0,100.0,0.9518380621837792,0.9727455305921013,0.4526798725128174
mean,cosine,4.0,1.0,1.1534565046780105,1.0717898864387148,0.13547229766845703
mean,cosine,4.0,2.0,1.0335717624326974,1.0166235134630919,0.136854887008667
mean,cosine,4.0,3.0,0.9948038401989937,0.9972895231674909,0.13914012908935547
mean,cosine,4.0,4.0,0.9763288528790752,0.987739974860377,0.16791105270385742
mean,cosine,4.0,5.0,0.9648696014013654,0.9813654731649248,0.15021896362304688
