fill_na,Sim_Metric,Components,k_neighboors,mae_test,mse_test,elapsed_time
mean,euclidean,1.0,1.0,1.815706376021896,1.2597780149578381,0.7142448425292969
mean,cosine,1.0,1.0,1.0594381585835826,1.0326748339597565,1.2295269966125488
