fill_na,Sim_Metric,Components,k_neighboors,mae_test,mse_test,elapsed_time
mean,euclidean,3.0,100.0,0.9767140550248425,0.9797963469104395,1.085906982421875
mean,euclidean,4.0,1.0,1.1534538585378507,1.0650391253468845,0.18811988830566406
mean,euclidean,4.0,2.0,1.0477053686370212,1.016502345885999,0.19211101531982422
mean,euclidean,4.0,3.0,1.0136770847437337,1.0028233693493185,0.1960599422454834
mean,euclidean,4.0,4.0,0.9956830259826018,0.9936905785331149,0.22368097305297852
mean,euclidean,4.0,5.0,0.9854974553339926,0.9879146170723487,0.216796875
mean,euclidean,4.0,7.0,0.9748154448344882,0.9809010739335192,0.2502882480621338
mean,euclidean,4.0,10.0,0.9683166590944611,0.9779414080296147,0.2840299606323242
mean,euclidean,4.0,14.0,0.9641714635546226,0.9755202700875142,0.3015921115875244
mean,euclidean,4.0,19.0,0.9625349638338999,0.9739423773328661,0.3703470230102539
mean,euclidean,4.0,27.0,0.9631946062982657,0.973792817107076,0.4215121269226074
mean,euclidean,4.0,37.0,0.9641232258402969,0.9742841384630715,0.5008511543273926
mean,euclidean,4.0,52.0,0.9663008618839861,0.9751656528912804,0.6370208263397217
mean,euclidean,4.0,72.0,0.9690941317689283,0.9764141007057081,0.9268553256988525
mean,euclidean,4.0,100.0,0.9722228491192132,0.9772431077153809,1.0743579864501953
mean,euclidean,7.0,1.0,1.1191580878588514,1.0451015036075426,0.1874072551727295
mean,euclidean,7.0,2.0,1.0157804600209581,0.9955495240513359,0.18857383728027344
mean,euclidean,7.0,3.0,0.985518375883404,0.9824407285948483,0.1960897445678711
mean,euclidean,7.0,4.0,0.9692174994413589,0.9743662284072759,0.21259498596191406
mean,euclidean,7.0,5.0,0.9603996832571309,0.9708757812061154,0.22150707244873047
mean,euclidean,7.0,7.0,0.9514654611059692,0.9658541619248907,0.2442021369934082
mean,euclidean,7.0,10.0,0.9474028502029054,0.964235873093287,0.2712588310241699
mean,euclidean,7.0,14.0,0.9454727269820349,0.9636005315235536,0.28551340103149414
mean,euclidean,7.0,19.0,0.9453570640097482,0.9635901752372719,0.33295416831970215
mean,euclidean,7.0,27.0,0.9461660982519021,0.9638628018050829,0.4125251770019531
mean,euclidean,7.0,37.0,0.9487712093278577,0.9651633269305,0.5012209415435791
mean,euclidean,7.0,52.0,0.9524256898056477,0.9666812817518038,0.6344828605651855
mean,euclidean,7.0,72.0,0.9569811908212091,0.9681872435093098,0.8352909088134766
mean,euclidean,7.0,100.0,0.9620411914807265,0.9704063774853204,1.035109043121338
mean,euclidean,12.0,1.0,1.0936777214311892,1.0396347043695913,0.18514609336853027
mean,euclidean,12.0,2.0,0.9947877068192813,0.9918748765885123,0.19201087951660156
mean,euclidean,12.0,3.0,0.9665519588401636,0.9765390285429986,0.19902396202087402
mean,euclidean,12.0,4.0,0.9540220643977444,0.9705533081320857,0.22702312469482422
mean,euclidean,12.0,5.0,0.9463714589762494,0.9658357805108686,0.22803688049316406
mean,euclidean,12.0,7.0,0.9394448094502292,0.9609665762339202,0.24488115310668945
mean,euclidean,12.0,10.0,0.9365928760838381,0.9595272093225804,0.272036075592041
mean,euclidean,12.0,14.0,0.9349905395340234,0.9589661041441695,0.29470181465148926
mean,euclidean,12.0,19.0,0.9362606627772403,0.9592670851774777,0.35924816131591797
mean,euclidean,12.0,27.0,0.939536121072752,0.960905263506623,0.4159982204437256
mean,euclidean,12.0,37.0,0.9435430382514955,0.9623920536798319,0.4988582134246826
mean,euclidean,12.0,52.0,0.9486271814990767,0.9647411228203135,0.8029270172119141
mean,euclidean,12.0,72.0,0.9539553004045083,0.9666876234965448,0.8404369354248047
mean,euclidean,12.0,100.0,0.9595338347246456,0.9689498694217114,1.0913081169128418
mean,euclidean,19.0,1.0,1.0669560552096011,1.0190197367594396,0.1892540454864502
mean,euclidean,19.0,2.0,0.9779579731292112,0.9788513034350969,0.18947982788085938
mean,euclidean,19.0,3.0,0.9516046510980241,0.9653203277121954,0.20444297790527344
mean,euclidean,19.0,4.0,0.9402415453625762,0.9598042466796506,0.21877384185791016
mean,euclidean,19.0,5.0,0.9341707753878252,0.9571553706180838,0.22038984298706055
mean,euclidean,19.0,7.0,0.9305064880361028,0.9568066807828302,0.23581624031066895
mean,euclidean,19.0,10.0,0.9274237116846766,0.955713311846544,0.2650790214538574
mean,euclidean,19.0,14.0,0.9285308861893004,0.9558660345431285,0.30037903785705566
mean,euclidean,19.0,19.0,0.9312254831825649,0.9564190328602629,0.3411569595336914
mean,euclidean,19.0,27.0,0.936128332375203,0.9588559096787522,0.4348869323730469
mean,euclidean,19.0,37.0,0.941035332394496,0.9613904287860258,0.5041689872741699
mean,euclidean,19.0,52.0,0.9468001162006026,0.9636299482647809,0.656444787979126
mean,euclidean,19.0,72.0,0.9526459913829013,0.966082473208107,0.8885529041290283
mean,euclidean,19.0,100.0,0.9586843857365956,0.9683770775535803,1.2356679439544678
mean,euclidean,32.0,1.0,1.042932594320551,1.0069739068912795,0.1876049041748047
mean,euclidean,32.0,2.0,0.9621770771011331,0.9696397574591253,0.18599295616149902
mean,euclidean,32.0,3.0,0.9376455936612087,0.9585796779050598,0.19893789291381836
mean,euclidean,32.0,4.0,0.9285353120794936,0.9551752587915834,0.2267601490020752
mean,euclidean,32.0,5.0,0.923954771059899,0.9532424910157635,0.25847506523132324
mean,euclidean,32.0,7.0,0.9201147222566377,0.951246228716571,0.2846639156341553
mean,euclidean,32.0,10.0,0.9199273039749037,0.9519327033669795,0.27335524559020996
mean,euclidean,32.0,14.0,0.9214313870688489,0.9524542531358134,0.29991722106933594
mean,euclidean,32.0,19.0,0.9250318761096841,0.9541286101121556,0.33662986755371094
mean,euclidean,32.0,27.0,0.9301010422033118,0.9563914798439981,0.42354297637939453
mean,euclidean,32.0,37.0,0.9351164018879187,0.9587608206542001,0.5295517444610596
mean,euclidean,32.0,52.0,0.9417361018072283,0.9613175076431844,0.6707630157470703
mean,euclidean,32.0,72.0,0.9483871879521862,0.9640807054098792,1.044173002243042
mean,euclidean,32.0,100.0,0.9553247892584604,0.9669255940757233,1.0664927959442139
mean,euclidean,52.0,1.0,1.0240782224888685,0.99864447468649,0.18758511543273926
mean,euclidean,52.0,2.0,0.95159939746401,0.9640448048406156,0.18886995315551758
mean,euclidean,52.0,3.0,0.931773538693666,0.9555671710573528,0.19282889366149902
mean,euclidean,52.0,4.0,0.921876062734525,0.9515355888018515,0.22321319580078125
mean,euclidean,52.0,5.0,0.9179025976260728,0.9495544404464317,0.2185678482055664
mean,euclidean,52.0,7.0,0.9160271317913429,0.948800619841412,0.24503183364868164
mean,euclidean,52.0,10.0,0.9160275284527358,0.9490698896612301,0.3109719753265381
mean,euclidean,52.0,14.0,0.9184883477835941,0.9497337893752306,0.3048362731933594
mean,euclidean,52.0,19.0,0.9219549452572654,0.9518869467611577,0.3523399829864502
mean,euclidean,52.0,27.0,0.9275832492313132,0.9543964028619081,0.4361231327056885
mean,euclidean,52.0,37.0,0.933168672942444,0.9567924341690477,0.5333566665649414
mean,euclidean,52.0,52.0,0.9402541604363307,0.960165041890028,0.6608428955078125
mean,euclidean,52.0,72.0,0.947280971616386,0.9630280806032568,0.9171557426452637
mean,euclidean,52.0,100.0,0.9544182607335158,0.9661608955060741,1.0743639469146729
mean,euclidean,85.0,1.0,1.0105049712815013,0.9920766889398294,0.18207788467407227
mean,euclidean,85.0,2.0,0.9446236011006187,0.9600081340967523,0.18868398666381836
mean,euclidean,85.0,3.0,0.9255355346360938,0.9522886454538108,0.20357561111450195
mean,euclidean,85.0,4.0,0.9184638080441057,0.9496215909028504,0.21690988540649414
mean,euclidean,85.0,5.0,0.9153082167266076,0.9480403798516129,0.22499704360961914
mean,euclidean,85.0,7.0,0.9128077828367932,0.9473349399689058,0.26246094703674316
mean,euclidean,85.0,10.0,0.9137867496607844,0.9469626278312268,0.279541015625
mean,euclidean,85.0,14.0,0.9172216728616069,0.9493105011807826,0.31242799758911133
mean,euclidean,85.0,19.0,0.9207034664557522,0.9512912493722814,0.39904308319091797
mean,euclidean,85.0,27.0,0.9263478203388964,0.9530828314797275,0.49602413177490234
mean,euclidean,85.0,37.0,0.9323895362453827,0.9558691158861942,0.57450270652771
mean,euclidean,85.0,52.0,0.9397992847197326,0.9593488215247786,0.705847978591919
mean,euclidean,85.0,72.0,0.9472167234178406,0.9627218016632074,0.9549779891967773
mean,euclidean,85.0,100.0,0.9545651704894255,0.9660694276296585,1.052919864654541
mean,euclidean,139.0,1.0,1.0021079565006832,0.9900639884200247,0.18574810028076172
mean,euclidean,139.0,2.0,0.9416267067007482,0.9616746411521666,0.19325900077819824
mean,euclidean,139.0,3.0,0.9233357166859614,0.9539265845645758,0.2058241367340088
mean,euclidean,139.0,4.0,0.9171337449814164,0.9504062801292678,0.2049260139465332
mean,euclidean,139.0,5.0,0.9132457754481095,0.9472226800772482,0.21021103858947754
mean,euclidean,139.0,7.0,0.9136472974562976,0.9469638333986353,0.24012494087219238
mean,euclidean,139.0,10.0,0.9148276738914352,0.9475043727693976,0.26604700088500977
mean,euclidean,139.0,14.0,0.9177252807096712,0.9483191211011474,0.29967617988586426
mean,euclidean,139.0,19.0,0.9213728477827866,0.9500666509888996,0.33374476432800293
mean,euclidean,139.0,27.0,0.9274863950698409,0.9530376907928212,0.41091084480285645
