fill_na,Sim_Metric,Components,k_neighboors,mae_test,mse_test,elapsed_time
mean,euclidean,85.0,1.0,1.236269229049174,1.1249633194476711,0.7458610534667969
mean,euclidean,85.0,2.0,1.100846045436483,1.0740000952446633,0.6149110794067383
mean,euclidean,85.0,3.0,1.059563731156502,1.0544111907047475,0.6436219215393066
mean,euclidean,85.0,4.0,1.0481616062827739,1.0485580184509065,0.6963608264923096
mean,euclidean,85.0,5.0,1.0479552688800162,1.040860264550586,0.7674741744995117
mean,euclidean,85.0,7.0,1.0415752099077995,1.036420352086118,0.8134877681732178
mean,euclidean,85.0,10.0,1.0462689240676322,1.0393355437615672,0.9502301216125488
mean,euclidean,85.0,14.0,1.0575595591714158,1.038799522246976,1.082373857498169
mean,euclidean,85.0,19.0,1.0679831371411064,1.0418334592334888,1.2890582084655762
mean,euclidean,85.0,27.0,1.0818762423759962,1.0477850434655682,2.477476119995117
mean,euclidean,85.0,37.0,1.0995664404065146,1.0570607261291547,2.8625268936157227
mean,euclidean,85.0,52.0,1.1222637706263587,1.0671243208541985,5.62243914604187
mean,euclidean,85.0,72.0,1.1442215512957383,1.075499569572105,9.446316719055176
mean,euclidean,85.0,100.0,1.170987847430526,1.0872713759875061,11.52042007446289
mean,euclidean,139.0,1.0,1.221142759878321,1.123993270870476,0.7577617168426514
mean,euclidean,139.0,2.0,1.0856646744691933,1.0580340532533368,0.5647983551025391
mean,euclidean,139.0,3.0,1.0578189187351144,1.0431203640689475,0.6184718608856201
mean,euclidean,139.0,4.0,1.0423387083276257,1.0323162959131023,0.6672019958496094
mean,euclidean,139.0,5.0,1.0329215255964663,1.0279628921558146,0.7150230407714844
mean,euclidean,139.0,7.0,1.0325982409177725,1.0231685822530432,0.8948931694030762
mean,euclidean,139.0,10.0,1.0414336158806108,1.0257824947559007,0.9100067615509033
mean,euclidean,139.0,14.0,1.0509551194357034,1.0306792481561422,1.0490028858184814
mean,euclidean,139.0,19.0,1.064305090836386,1.0363949524247886,1.2330989837646484
mean,euclidean,139.0,27.0,1.0821457489748396,1.0452561188557759,1.5454189777374268
mean,euclidean,139.0,37.0,1.097696954486878,1.05148648853991,3.1059482097625732
mean,euclidean,139.0,52.0,1.1210741029200317,1.0612491448966186,5.878031015396118
mean,euclidean,139.0,72.0,1.146039522455079,1.0713578191599402,8.21818232536316
mean,euclidean,139.0,100.0,1.175505940664136,1.0841211629126786,11.6163649559021
mean,euclidean,228.0,1.0,1.2104872874031756,1.1015818499138779,0.7397201061248779
mean,euclidean,228.0,2.0,1.0851050829704518,1.0437074645878643,0.5586340427398682
mean,euclidean,228.0,3.0,1.052182563541334,1.0310411734769092,0.6306860446929932
mean,euclidean,228.0,4.0,1.0435969854231522,1.0267621568073524,0.6908988952636719
mean,euclidean,228.0,5.0,1.0362367429993609,1.0242279926297433,0.7282202243804932
mean,euclidean,228.0,7.0,1.0355077290463306,1.019087948574975,0.7966182231903076
mean,euclidean,228.0,10.0,1.0408157270524907,1.0190327062542952,0.9035093784332275
mean,euclidean,228.0,14.0,1.0533543522409388,1.024808229559521,1.0670368671417236
mean,euclidean,228.0,19.0,1.0660417223169825,1.0288465129563362,1.2632341384887695
mean,euclidean,228.0,27.0,1.0839592782910457,1.04092253668469,1.5359928607940674
mean,euclidean,228.0,37.0,1.0989734448859971,1.047788335598744,2.7573318481445312
mean,euclidean,228.0,52.0,1.121464246615846,1.0577137728687314,5.064131021499634
mean,euclidean,228.0,72.0,1.1448484327392512,1.0680182689779554,7.934124946594238
mean,euclidean,228.0,100.0,1.1768793813951361,1.0829957828153847,11.321431875228882
