fill_na,Sim_Metric,Components,k_neighboors,mae_test,mse_test,elapsed_time
mean,euclidean,228.0,52.0,1.373301475903578,1.137790625492743,0.4257388114929199
mean,euclidean,228.0,72.0,1.4335889718020547,1.1472848248700007,0.46104001998901367
mean,euclidean,228.0,100.0,1.520360711879939,1.1722648293142806,0.5011460781097412
mean,euclidean,373.0,1.0,1.3779458928673851,1.1560450412652803,0.22461891174316406
mean,euclidean,373.0,2.0,1.249657537442131,1.11816776281763,0.18313193321228027
mean,euclidean,373.0,3.0,1.2109737924392754,1.0958714059064372,0.17445111274719238
mean,euclidean,373.0,4.0,1.1922390742652147,1.0886946763577912,0.1806931495666504
mean,euclidean,373.0,5.0,1.1807117309084625,1.0869039832369691,0.47452282905578613
mean,euclidean,373.0,7.0,1.1742895256350079,1.082581097276955,0.33152318000793457
mean,euclidean,373.0,10.0,1.1862327486031028,1.0866037575883671,0.21853995323181152
mean,euclidean,373.0,14.0,1.2092151473715145,1.0995570928284535,0.2613708972930908
mean,euclidean,373.0,19.0,1.2395404617880936,1.1075202946422897,0.2536649703979492
mean,euclidean,373.0,27.0,1.2847790960563124,1.1198698352344527,0.2801690101623535
mean,euclidean,373.0,37.0,1.3308750946865573,1.1316137942246138,0.30032801628112793
mean,euclidean,373.0,52.0,1.390750862095627,1.1444510457650579,0.43172717094421387
mean,euclidean,373.0,72.0,1.463671026782805,1.1639477051386304,0.5957109928131104
mean,euclidean,373.0,100.0,1.5569971006841725,1.1936274217484601,0.5579838752746582
mean,euclidean,611.0,1.0,1.3546912154033686,1.1506180849294854,0.19193816184997559
mean,euclidean,611.0,2.0,1.2161658123249481,1.0898173174705597,0.1888899803161621
mean,euclidean,611.0,3.0,1.1611277720332072,1.0634226800506188,0.2083587646484375
mean,euclidean,611.0,4.0,1.1301036312925603,1.0631757764006124,0.19956278800964355
mean,euclidean,611.0,5.0,1.125766838337924,1.0567795856921904,0.24847006797790527
mean,euclidean,611.0,7.0,1.1376852009064926,1.0607953545135136,0.32230186462402344
mean,euclidean,611.0,10.0,1.1512275994708436,1.0675870546993198,0.3090338706970215
mean,euclidean,611.0,14.0,1.1743040532988864,1.078265410353521,0.37488293647766113
mean,euclidean,611.0,19.0,1.1956751554207485,1.0827423246565222,0.33978891372680664
mean,euclidean,611.0,27.0,1.2401835474887268,1.0936341526973683,0.36010217666625977
mean,euclidean,611.0,37.0,1.281468124391302,1.1036591300998673,0.3804306983947754
mean,euclidean,611.0,52.0,1.3368901197516716,1.1126817848921762,0.4826529026031494
mean,euclidean,611.0,72.0,1.397586528790081,1.121148752689434,0.7536182403564453
mean,euclidean,611.0,100.0,1.4752153824462833,1.14005371165772,1.6659941673278809
mean,euclidean,1000.0,1.0,1.3064870483258302,1.1272550801583132,0.21789312362670898
mean,euclidean,1000.0,2.0,1.1527811861385644,1.0530703061235838,0.21735095977783203
mean,euclidean,1000.0,3.0,1.1061461689122916,1.0361015609541868,0.21383309364318848
mean,euclidean,1000.0,4.0,1.0903468836765255,1.029098260656731,0.2724430561065674
mean,euclidean,1000.0,5.0,1.0801876120951945,1.0214779167946266,0.286297082901001
mean,euclidean,1000.0,7.0,1.0773499701753064,1.0239376191565577,0.3168621063232422
mean,euclidean,1000.0,10.0,1.088404348299699,1.0303936692262265,0.27661585807800293
mean,euclidean,1000.0,14.0,1.111293498562937,1.0406207949904906,0.3579738140106201
mean,euclidean,1000.0,19.0,1.1390248360318922,1.0508801695857126,0.40570902824401855
mean,euclidean,1000.0,27.0,1.1708656608089378,1.0590585141414832,0.36747217178344727
