fill_na,Sim_Metric,Components,k_neighboors,mae_test,mse_test,elapsed_time
mean,euclidean,85.0,316.0,0.9453798218232053,0.9553931030027559,4.2098307609558105
mean,euclidean,206.0,1.0,0.9976728969463182,0.9927948436997476,0.20501303672790527
mean,euclidean,206.0,2.0,0.878395692432536,0.9260180753054498,0.229111909866333
mean,euclidean,206.0,5.0,0.817654571961827,0.8877076788129211,0.2533750534057617
mean,euclidean,206.0,12.0,0.8118130289390862,0.8844488868992215,0.3452799320220947
mean,euclidean,206.0,27.0,0.8290000616680803,0.8931657419770992,0.522324800491333
mean,euclidean,206.0,61.0,0.8581814508789419,0.9091102422766257,0.9590578079223633
mean,euclidean,206.0,139.0,0.8951607301639685,0.929088985147607,2.064993143081665
mean,euclidean,206.0,316.0,0.9397975791971356,0.9524870188422647,4.324091911315918
mean,euclidean,501.0,1.0,0.9941465472847287,0.9928309606909079,0.20269012451171875
mean,euclidean,501.0,2.0,0.867862862138876,0.9195347352796372,0.22438907623291016
mean,euclidean,501.0,5.0,0.8048824032666099,0.8817405168989451,0.2989840507507324
mean,euclidean,501.0,12.0,0.7993059614888213,0.8773831619929727,0.436769962310791
mean,euclidean,501.0,27.0,0.8178436601990193,0.8869100348881345,0.5715248584747314
mean,euclidean,501.0,61.0,0.8493554384233729,0.9044140784908518,1.0759618282318115
mean,euclidean,501.0,139.0,0.8895035535111256,0.9260452016078718,1.9975788593292236
mean,euclidean,501.0,316.0,0.9372137070538625,0.9511391618726639,5.437871217727661
mean,cosine,1.0,1.0,1.1569695107404954,1.0636651650828925,0.21227312088012695
mean,cosine,1.0,2.0,1.051524174051499,1.0089820202917712,0.22576403617858887
mean,cosine,1.0,5.0,0.9852340116193085,0.9784580354449175,0.2660810947418213
mean,cosine,1.0,12.0,0.9603407080510945,0.9647225418568776,0.34758710861206055
mean,cosine,1.0,27.0,0.9548260308098947,0.9623007630569698,0.5597522258758545
mean,cosine,1.0,61.0,0.9576340593521788,0.963354135129082,1.0144190788269043
mean,cosine,1.0,139.0,0.9673957550639617,0.9678313027738906,2.0627269744873047
mean,cosine,1.0,316.0,0.981614282754243,0.9746612121402848,6.49311900138855
mean,cosine,2.0,1.0,1.1303207090771705,1.0570842456844072,0.23853492736816406
mean,cosine,2.0,2.0,1.0224568007807326,1.0029830430389373,0.22735905647277832
mean,cosine,2.0,5.0,0.9605625273337268,0.9690593068184077,0.2658710479736328
mean,cosine,2.0,12.0,0.9415330124657064,0.9578184819016887,0.3453538417816162
mean,cosine,2.0,27.0,0.940437834018318,0.955726065729923,0.5456440448760986
mean,cosine,2.0,61.0,0.9482107034693222,0.9589931833977774,0.9667010307312012
mean,cosine,2.0,139.0,0.9628407685862346,0.9657020335599281,1.8908030986785889
mean,cosine,2.0,316.0,0.9798160099624779,0.9736418128102243,4.052421808242798
mean,cosine,6.0,1.0,1.0831393528872968,1.0381985893363237,0.21457910537719727
mean,cosine,6.0,2.0,0.9813387343769823,0.9845763764849244,0.25011587142944336
mean,cosine,6.0,5.0,0.9292277553492774,0.9521954028891049,0.31964111328125
mean,cosine,6.0,12.0,0.9188837018219044,0.9442603938729632,0.3526301383972168
mean,cosine,6.0,27.0,0.9246044702104891,0.9465552633680867,0.5692110061645508
mean,cosine,6.0,61.0,0.9397953445633145,0.9539890813303028,1.0130438804626465
mean,cosine,6.0,139.0,0.9592115232076722,0.96332988797876,1.9380128383636475
mean,cosine,6.0,316.0,0.9791883044112081,0.9730675353555689,4.5456860065460205
mean,cosine,14.0,1.0,1.0337665921743244,1.0065646290470436,0.22186994552612305
mean,cosine,14.0,2.0,0.9529148495788354,0.962863400916421,0.22899985313415527
mean,cosine,14.0,5.0,0.9173738945919757,0.942882759832693,0.2605750560760498
mean,cosine,14.0,12.0,0.9140191027707445,0.9412454621267047,0.37878918647766113
mean,cosine,14.0,27.0,0.9249160123998519,0.9465991410489151,0.5464589595794678
mean,cosine,14.0,61.0,0.9425474200672719,0.9553130120670564,1.2789900302886963
mean,cosine,14.0,139.0,0.9622123059982229,0.9647735368155392,2.4085450172424316
mean,cosine,14.0,316.0,0.9810837696433422,0.9740762395556822,8.785943984985352
mean,cosine,35.0,1.0,0.9916405329619904,0.9811385746410558,0.24832725524902344
mean,cosine,35.0,2.0,0.9365889920539298,0.9534030259623912,0.24569916725158691
mean,cosine,35.0,5.0,0.9178605522945175,0.9431556190903245,0.27756476402282715
mean,cosine,35.0,12.0,0.9212256936985771,0.9437915203114825,0.38036584854125977
mean,cosine,35.0,27.0,0.934314521268373,0.9507739641511782,0.5602529048919678
mean,cosine,35.0,61.0,0.9514008273667357,0.959385739732733,1.0107672214508057
mean,cosine,35.0,139.0,0.9687624467987499,0.967915873178525,2.0916430950164795
mean,cosine,35.0,316.0,0.9848445792902584,0.975786253548919,4.369519948959351
mean,cosine,85.0,1.0,0.9662195571622797,0.9661998957651833,0.24966096878051758
mean,cosine,85.0,2.0,0.9331760952222975,0.9503395320071576,0.29169297218322754
mean,cosine,85.0,5.0,0.9240963788563509,0.9460891079367891,0.3076770305633545
mean,cosine,85.0,12.0,0.9330922456171539,0.9502949267580252,0.3905620574951172
mean,cosine,85.0,27.0,0.946764343869654,0.9568196316079988,0.5670170783996582
mean,cosine,85.0,61.0,0.9619038945521097,0.9644051732097338,1.0299370288848877
mean,cosine,85.0,139.0,0.9760012467782695,0.9713886836118607,2.1599488258361816
mean,cosine,85.0,316.0,0.9890961349014106,0.9777751806726956,4.555773973464966
mean,cosine,206.0,1.0,0.959439968921281,0.9638339688396391,0.3468010425567627
mean,cosine,206.0,2.0,0.939318153459244,0.9534507815986097,0.3635687828063965
mean,cosine,206.0,5.0,0.9378574103958676,0.9518626884443708,0.521751880645752
mean,cosine,206.0,12.0,0.9475073664851651,0.957207919201246,0.5928840637207031
mean,cosine,206.0,27.0,0.9594724521918394,0.963426543110167,0.7262179851531982
mean,cosine,206.0,61.0,0.9712684879974187,0.9689411830428885,0.9577388763427734
mean,cosine,206.0,139.0,0.9826669389916652,0.9747576755735499,1.839045763015747
mean,cosine,206.0,316.0,0.9928374806758254,0.9795889637060534,4.312316179275513
mean,cosine,501.0,1.0,0.9601744165526376,0.9624747231251669,0.7187042236328125
mean,cosine,501.0,2.0,0.9449345474680934,0.9544916136806331,0.5280478000640869
mean,cosine,501.0,5.0,0.9472296397813672,0.956805890675451,0.4485280513763428
mean,cosine,501.0,12.0,0.9570754511633975,0.9617477863564904,0.5463547706604004
mean,cosine,501.0,27.0,0.9677816509980087,0.9672434275516201,0.7140581607818604
mean,cosine,501.0,61.0,0.9768145405224073,0.9715954272251998,1.1905100345611572
mean,cosine,501.0,139.0,0.9852252088865635,0.9758303262387159,2.360137939453125
mean,cosine,501.0,316.0,0.9930129048991768,0.9797582437347944,4.361164808273315
